dataset,exchange,symbol,timeframe,strategy,strategy_params,position_mode,fee_bps,slippage_bps,spread_bps,execution_delay,total_return,cagr,sharpe,sortino,calmar,profit_factor,win_rate,max_drawdown,trades_count,avg_trade,median_trade,exposure,buy_hold_total_return,buy_hold_cagr,buy_hold_sharpe,buy_hold_max_drawdown,excess_total_return_vs_buy_hold,excess_cagr_vs_buy_hold,excess_sharpe_vs_buy_hold,train_total_return,train_cagr,train_sharpe,train_max_drawdown,train_trades_count,train_exposure,test_total_return,test_cagr,test_sharpe,test_max_drawdown,test_trades_count,test_exposure,test_minus_train_cagr,test_minus_train_sharpe,performance_score,performance_rank
nobitex_BTCUSDT_3h,nobitex,BTCUSDT,3h,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-0.6111363485213867,-0.2030175415533112,-0.6291208421419282,-0.39938718771643317,-0.30850992604722804,0.9302714341246993,0.12514398551917064,-0.6580583780705727,203.0,-0.003946911685063139,0.0021962939823483296,0.24535132466677637,0.6299647599136626,0.12454241947415112,0.48473833761840296,-0.6742401247401237,-1.2411011084350494,-0.3275599610274623,-1.1138591797603312,-0.4746895078499894,-0.20665887462561172,-0.5872341381243867,-0.5501189052641899,139.0,0.24950738916256157,-0.25974512733020394,-0.19563717878297038,-0.7447005440225964,-0.4112275348473057,64.0,0.23698562221120476,0.011021695842641344,-0.1574664058982097,49.45054945054945,35
binance_BTCUSDT_2h,binance,BTCUSDT,2h,atr_breakout,"window=20, atr_multiple=1.5",long_only_spot,10.0,2.0,0.0,1,-0.606813138517482,-0.19668210883753334,-0.6671707430284818,-0.48768315701670967,-0.31735566940500287,0.9428702388955289,0.1413573303337083,-0.619752939048748,361.0,-0.0021030891971390857,-0.007797199103021124,0.28957094648883175,0.5247656705767179,0.1040326759627479,0.4475786669848776,-0.6736711020954911,-1.1315788090941998,-0.30071478480028124,-1.1147494100133595,-0.24590653956600717,-0.09456662628744561,-0.19733005901727543,-0.44040316842546057,238.0,0.2884924461587914,-0.48067658391685264,-0.3693651079048501,-1.8565620962757512,-0.5181315227443138,124.0,0.29156626506024097,-0.2747984816174045,-1.6592320372584757,49.450549450549445,36
binance_BTCUSDT_15m,binance,BTCUSDT,15m,ema_trend,"fast=20, slow=100",long_only_spot,10.0,2.0,0.0,1,-0.8151989311177481,-0.3271440771173524,-0.9662023951492476,-0.9100461338936724,-0.39978962439471194,0.977618940102384,0.25316769354406643,-0.8182905637249939,1031.0,-0.001381210338344793,-0.005391315590955625,0.5128582909188321,0.5480519849370298,0.10798989067187748,0.4558594628979793,-0.6747711066517468,-1.3632509160547779,-0.43513396778922986,-1.4220618580472268,-0.5159033494816319,-0.22536375588712976,-0.5090720785934061,-0.6737827608465873,685.0,0.5167106994685927,-0.6182558406789809,-0.4923441634257253,-2.095921514706531,-0.6548305346325567,346.0,0.5051533964197457,-0.26698040753859553,-1.5868494361131247,46.703296703296694,37
binance_BTCUSDT_2h,binance,BTCUSDT,2h,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-0.7477883619873582,-0.2761542923671988,-0.9751135632398231,-0.6423132454258956,-0.36751616763514533,0.9131736000972832,0.12951952434517114,-0.7514071942580584,328.0,-0.00364725377214685,0.002873982702768285,0.25502169371685685,0.5247656705767179,0.1040326759627479,0.4475786669848776,-0.6736711020954911,-1.272554032564076,-0.3801869683299467,-1.4226922302247007,-0.6222817578298889,-0.29013966814440373,-0.9941541849307332,-0.6534392071023953,226.0,0.25168756027000966,-0.3322757286923561,-0.24736566332252874,-0.9369841985936344,-0.3763667432277735,102.0,0.2616867469879518,0.04277400482187499,0.0571699863370988,46.31868131868132,38
binance_BTCUSDT_2h,binance,BTCUSDT,2h,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-0.7424752529315204,-0.27260525650087275,-0.9567009356542332,-0.622727189324882,-0.3514055422219629,0.9135808217068782,0.12721624082703947,-0.7757568499835541,328.0,-0.003504835965142446,0.0009685176548406282,0.2512721624082704,0.5247656705767179,0.1040326759627479,0.4475786669848776,-0.6736711020954911,-1.2672409235082382,-0.37663793246362065,-1.404279602639111,-0.5645407730798015,-0.2536923813702311,-0.8363576941125658,-0.6289434278439893,221.0,0.24533911925425908,-0.40861341051415145,-0.3089881906491725,-1.2215953328565619,-0.4437355671835119,107.0,0.26313253012048193,-0.0552958092789414,-0.3852376387439961,45.98901098901099,39
nobitex_BTCUSDT_1h,nobitex,BTCUSDT,1h,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-0.9310729409639605,-0.22345448588481187,-0.805536204809974,-0.38200067826514816,-0.23950314040665496,0.9290370132940527,0.07680766781439226,-0.9329918827177217,1020.0,-0.002361780170349769,-0.00016679762161125877,0.15303247811585913,8.342909515303418,0.2352687523242305,0.6571315377881434,-0.7719848663243958,-9.27398245626738,-0.45872323820904237,-1.4626677425981174,-0.85052765633054,-0.21667843602161785,-0.6688481330632821,-0.8679180681957674,755.0,0.1521040820217962,-0.5388641313575473,-0.2420259809158546,-1.640708476852909,-0.5523105580047516,265.0,0.15561912545974663,-0.02534754489423674,-0.9718603437896269,45.6043956043956,40
binance_BTCUSDT_1h,binance,BTCUSDT,1h,atr_breakout,"window=20, atr_multiple=1.5",long_only_spot,10.0,2.0,0.0,1,-0.7720371404921547,-0.2931256977782123,-1.158282875922032,-0.8825922756332758,-0.37913434532181606,0.9315086431865671,0.13790609850818222,-0.773144668625054,718.0,-0.0018452397713920874,-0.005316340839699507,0.287007526046549,0.5216614644971853,0.10350784563583892,0.44714571863479013,-0.6737711687834638,-1.29369860498934,-0.3966335434140512,-1.6054285945568223,-0.35690355988511924,-0.14391888874762648,-0.39975568958966673,-0.529114981332247,462.0,0.28701731827861937,-0.6455230579924802,-0.5179594224532136,-3.0795692595499764,-0.6658016034147456,256.0,0.2869879518072289,-0.3740405337055871,-2.67981356996031,44.61538461538462,41
binance_BTCUSDT_1h,binance,BTCUSDT,1h,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-0.8710872568839743,-0.3816166642631659,-1.5540298881300256,-1.041453552455689,-0.4363283891642327,0.9063917511848052,0.1381203631786164,-0.8746088353181312,691.0,-0.0027599352628093375,0.0008802501167832766,0.27158046977528993,0.5216614644971853,0.10350784563583892,0.44714571863479013,-0.6737711687834638,-1.3927487213811596,-0.4851245098990048,-2.0011756067648157,-0.7309976026529701,-0.3700888475097318,-1.4510530250750364,-0.7651569101655549,463.0,0.27138666773817655,-0.5207747425770356,-0.40403176333068846,-1.776612054346964,-0.532459743928207,228.0,0.27196787148594376,-0.033942915820956654,-0.3255590292719275,42.08791208791209,42
nobitex_BTCUSDT_3h,nobitex,BTCUSDT,3h,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-0.7624300204820297,-0.2919990420416433,-1.009784460558176,-0.6459342164993144,-0.37136856271467955,0.8915812793396243,0.12432121112390983,-0.7862782996685278,205.0,-0.006157424580568464,-0.00017452679232321522,0.2474905380944545,0.6299647599136626,0.12454241947415112,0.48473833761840296,-0.6742401247401237,-1.3923947803956924,-0.4165414615157944,-1.494522798176579,-0.5549963264609556,-0.25260623495635914,-0.7774707579499212,-0.6437426510729947,136.0,0.23903940886699507,-0.4661392845847462,-0.36510856491867827,-1.5623123260526168,-0.4839895495831058,69.0,0.26450173525037185,-0.11250232996231913,-0.7848415681026957,40.54945054945055,43
binance_BTCUSDT_30m,binance,BTCUSDT,30m,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-0.9522289160910484,-0.5101625322381438,-2.2696384251158954,-1.508986415793017,-0.5345905086670473,0.9000458947437101,0.12998754369751275,-0.954305256017709,1401.0,-0.002056738662984129,-3.44231991045163e-06,0.2565462557426233,0.5430983070707194,0.10715535886654748,0.454345984019803,-0.6747711066517477,-1.4953272231617678,-0.6173178911046913,-2.7239844091356984,-0.8115632125235217,-0.4442687133352593,-1.7827085508405438,-0.8257944428393271,922.0,0.24862377948326436,-0.74648748501449,-0.6194372216492635,-3.341208430228762,-0.7584059119349175,479.0,0.2723912082613413,-0.1751685083140042,-1.558499879388218,40.43956043956044,44
nobitex_BTCUSDT_15m,nobitex,BTCUSDT,15m,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-0.04246060016987463,-0.8997456899409434,-7.045146813009616,-7.1442265151060464,-15.001469635788409,0.8462516469568891,0.14069591527987896,-0.05997716968972533,17.0,-0.0025126994154803205,0.0006121850915801197,0.32829046898638425,-0.10610399699610085,-0.9973836557720241,-12.778144118833701,-0.12707412759151793,0.06364339682622622,0.09763796583108075,5.732997305824085,0.0,0.0,0.0,0.0,0.0,0.0,-0.04246060016987463,-0.8997456899409434,-7.045146813009616,-0.05997716968972533,17.0,0.32829046898638425,-0.8997456899409434,-7.045146813009616,40.38461538461539,45
binance_BTCUSDT_1h,binance,BTCUSDT,1h,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-0.8639691086903988,-0.37376952046166256,-1.5872176164293328,-1.0151659466518814,-0.43155007138053875,0.8999486246695942,0.12328253475105123,-0.8661092773451876,628.0,-0.002961887410340559,-0.0001228268308882674,0.24423494121113104,0.5216614644971853,0.10350784563583892,0.44714571863479013,-0.6737711687834638,-1.385630573187584,-0.4772773660975015,-2.034363335064123,-0.7579823177169447,-0.3930963853170232,-1.6720930010630535,-0.7820373628381798,407.0,0.23369630730903684,-0.43792994781883166,-0.33327162200899607,-1.410370479785676,-0.5058866434640894,221.0,0.2653012048192771,0.05982476330802711,0.2617225212773775,40.32967032967033,46
nobitex_BTCUSDT_15m,nobitex,BTCUSDT,15m,donchian_breakout,window=55,long_only_spot,10.0,2.0,0.0,1,-0.019772424107965758,-0.6530757175025388,-4.517786997476341,-3.967464143512368,-21.413204266418,0.8967190451917137,0.1649016641452345,-0.030498738506256506,2.0,-0.009935441641406861,-0.009935441641406861,0.367624810892587,-0.10610399699610085,-0.9973836557720241,-12.778144118833701,-0.12707412759151793,0.08633157288813509,0.34430793826948536,8.26035712135736,0.0,0.0,0.0,0.0,0.0,0.0,-0.019772424107965758,-0.6530757175025388,-4.517786997476341,-0.030498738506256506,2.0,0.367624810892587,-0.6530757175025388,-4.517786997476341,37.85714285714285,47
nobitex_BTCUSDT_5m,nobitex,BTCUSDT,5m,donchian_breakout,window=55,long_only_spot,10.0,2.0,0.0,1,-0.9995499857586737,-0.6989079892123726,-2.586346054255842,-2.407749495361703,-0.6991838480240433,0.9647743811042954,0.2549109094276718,-0.9996054559720591,3197.0,-0.0022320069863790357,-0.005635565121502317,0.5173550657529172,8.368433348583144,0.4169318545205163,0.8590721802386966,-0.7731323505919802,-9.367983334341817,-1.115839843732889,-3.4454182344945385,-0.9972255005414075,-0.6918601854115869,-2.3471045795071306,-0.9975799884731549,2458.0,0.5226320775174335,-0.8378034495798529,-0.7224870459475852,-4.0080953032635716,-0.8451283338206226,739.0,0.49875637733723965,-0.03062686053599828,-1.660990723756441,37.80219780219781,48
nobitex_BTCUSDT_5m,nobitex,BTCUSDT,5m,ema_trend,"fast=20, slow=100",long_only_spot,10.0,2.0,0.0,1,-0.9999502147852379,-0.7863165024993198,-3.3721245415260888,-3.187737843414291,-0.7863515047380131,0.9544954962010413,0.25584737914428596,-0.9999554877958745,4881.0,-0.0019137352118598159,-0.004591297199019073,0.5214595295425078,8.368433348583144,0.4169318545205163,0.8590721802386966,-0.7731323505919802,-9.368383563368383,-1.2032483570198362,-4.2311967217647855,-0.9995179626399044,-0.78284992020025,-3.0999535007449612,-0.9995710706896108,3856.0,0.5251543614969356,-0.8967191780482443,-0.7980990310835261,-5.01429569165536,-0.9010293693048521,1025.0,0.5084371920274067,-0.015249110883276074,-1.914342190910399,37.58241758241759,49
binance_BTCUSDT_30m,binance,BTCUSDT,30m,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-0.9492522612963371,-0.5031649580461299,-2.441450648625521,-1.5341259200338406,-0.5293918781316655,0.8866423723855231,0.11530785818566587,-0.9504584011033643,1259.0,-0.002263259017101946,-0.0005335174334479831,0.22855305983043356,0.5430983070707194,0.10715535886654748,0.454345984019803,-0.6747711066517477,-1.4923505683670566,-0.6103203169126774,-2.895796632645324,-0.8405235294535713,-0.47596971707793456,-2.1522003440970456,-0.8547928532278606,837.0,0.22105918752762485,-0.6849453809788757,-0.5565213988454542,-3.1369520495338836,-0.6990201174517219,423.0,0.24350062281512436,-0.08055168176751959,-0.984751705436838,36.92307692307692,50
nobitex_BTCUSDT_1h,nobitex,BTCUSDT,1h,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-0.9959820956064612,-0.4064568278415176,-1.5634006408450656,-0.9377118253691924,-0.40801380887415056,0.8937157983843252,0.11290165898518031,-0.9961839991716721,1750.0,-0.002964480917687959,-0.0012240066224697421,0.22755189050913682,8.342909515303418,0.2352687523242305,0.6571315377881434,-0.7719848663243958,-9.33889161090988,-0.6417255801657481,-2.220532178633209,-0.9770196001656297,-0.3841820505678776,-1.2918823593944238,-0.9785543005705434,1296.0,0.22482655440984498,-0.8251595088641835,-0.46435890463534435,-2.9354612340654778,-0.8267479934575079,454.0,0.23514507560277892,-0.08017685406746677,-1.643578874671054,36.81318681318681,51
binance_BTCUSDT_30m,binance,BTCUSDT,30m,atr_breakout,"window=20, atr_multiple=1.5",long_only_spot,10.0,2.0,0.0,1,-0.9651225994002399,-0.5450198706935327,-2.668530028584149,-1.9556555806813996,-0.5647156858954776,0.8879769957752676,0.131233173946237,-0.9651225994002399,1435.0,-0.0022267589089006064,-0.004354510263606448,0.27545840532540417,0.5430983070707194,0.10715535886654748,0.454345984019803,-0.6747711066517477,-1.5082209064709593,-0.6521752295600802,-3.122876012603952,-0.8928916871690158,-0.544481005622353,-2.491401638915228,-0.8933231748870002,944.0,0.26662514565837586,-0.6743726077097677,-0.5460956892071809,-3.146177193251015,-0.7006478596370729,491.0,0.2931249246594608,-0.0016146835848278585,-0.6547755543357869,36.153846153846146,52
nobitex_BTCUSDT_30m,nobitex,BTCUSDT,30m,ema_trend,"fast=20, slow=100",long_only_spot,10.0,2.0,0.0,1,-0.010257907171579594,-0.4196456584150987,-6.390340131177055,-3.550571054431403,-33.72662062300949,0.7319995111444023,0.07228915662650602,-0.012442564676307999,2.0,-0.005141286066216333,-0.005141286066216333,0.14759036144578314,-0.10612432796800308,-0.9973156406004042,-14.095457929526892,-0.1270741275915166,0.09586642079642349,0.5776699821853055,7.705117798349837,0.0,0.0,0.0,0.0,0.0,0.0,-0.010257907171579594,-0.4196456584150987,-6.390340131177055,-0.012442564676307999,2.0,0.14759036144578314,-0.4196456584150987,-6.390340131177055,35.989010989010985,53
binance_BTCUSDT_15m,binance,BTCUSDT,15m,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-0.9978970270034367,-0.7646219519024648,-4.743366677193686,-3.043803381325484,-0.7661411673929788,0.8553498037387258,0.1262523439592821,-0.9980170554002684,2757.0,-0.002181531192679736,-0.0006728266814103323,0.2498124832574337,0.5480519849370298,0.10798989067187748,0.4558594628979793,-0.6747711066517468,-1.5459490119404666,-0.8726118425743423,-5.199226140091666,-0.9767160278328493,-0.7337969587464013,-4.145959087971113,-0.9779432344458798,1831.0,0.24768199945754266,-0.9099687591383614,-0.8163897713212052,-6.141839168344306,-0.9116713726769201,927.0,0.2540534024471099,-0.08259281257480389,-1.995880080373193,33.84615384615385,54
binance_BTCUSDT_15m,binance,BTCUSDT,15m,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-0.9963444259965781,-0.7320129098503696,-4.502701706298107,-2.815608099442529,-0.7345575347952316,0.8548074569272766,0.11426466648807929,-0.996535839843272,2466.0,-0.0022196772677582272,-0.0010399804502102539,0.2283217251540316,0.5480519849370298,0.10798989067187748,0.4558594628979793,-0.6747711066517468,-1.544396410933608,-0.8400028005222471,-4.958561169196086,-0.9653191158664164,-0.6937192410560991,-3.8501937185511403,-0.967484189589118,1663.0,0.2265663455453203,-0.8949292019650352,-0.7952956251307394,-6.0464930488958295,-0.8962627256123991,804.0,0.23181242842504973,-0.10157638407464031,-2.196299330344689,33.4065934065934,55
nobitex_BTCUSDT_15m,nobitex,BTCUSDT,15m,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-0.07074715817069477,-0.9795469006721681,-14.097091577581562,-12.656599554659163,-12.047662226709326,0.6940624173332705,0.11043872919818457,-0.08130597307920373,9.0,-0.008004324219453716,-0.0005144583448776219,0.2783661119515885,-0.10610399699610085,-0.9973836557720241,-12.778144118833701,-0.12707412759151793,0.03535683882540608,0.01783675509985605,-1.3189474587478607,0.0,0.0,0.0,0.0,0.0,0.0,-0.07074715817069477,-0.9795469006721681,-14.097091577581562,-0.08130597307920373,9.0,0.2783661119515885,-0.9795469006721681,-14.097091577581562,31.758241758241763,56
nobitex_BTCUSDT_30m,nobitex,BTCUSDT,30m,atr_breakout,"window=20, atr_multiple=1.5",long_only_spot,10.0,2.0,0.0,1,-0.01954872595485302,-0.6471894810612518,-14.2450476613414,-5.127959266072007,-33.10647878311402,0.3367231502591674,0.02710843373493976,-0.01954872595485302,3.0,-0.006550652932475735,-0.005745674454733618,0.0783132530120482,-0.10612432796800308,-0.9973156406004042,-14.095457929526892,-0.1270741275915166,0.08657560201315007,0.3501261595391524,-0.1495897318145083,0.0,0.0,0.0,0.0,0.0,0.0,-0.01954872595485302,-0.6471894810612518,-14.2450476613414,-0.01954872595485302,3.0,0.0783132530120482,-0.6471894810612518,-14.2450476613414,31.208791208791208,57
nobitex_BTCUSDT_30m,nobitex,BTCUSDT,30m,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-0.07689244969797515,-0.9853335042675835,-12.519876357815228,-12.129735301663613,-9.989706221472163,0.6639115554226015,0.17771084337349397,-0.09863488299082102,6.0,-0.013053516412202482,-0.008244905216616583,0.39759036144578314,-0.10612432796800308,-0.9973156406004042,-14.095457929526892,-0.1270741275915166,0.029231878270027933,0.011982136332820748,1.5755815717116644,0.0,0.0,0.0,0.0,0.0,0.0,-0.07689244969797515,-0.9853335042675835,-12.519876357815228,-0.09863488299082102,6.0,0.39759036144578314,-0.9853335042675835,-12.519876357815228,30.76923076923077,58
binance_BTCUSDT_15m,binance,BTCUSDT,15m,atr_breakout,"window=20, atr_multiple=1.5",long_only_spot,10.0,2.0,0.0,1,-0.9991143778724929,-0.8078547314883999,-5.770519476687147,-4.474409962039172,-0.8085691760538073,0.8375232928790092,0.12878381998392713,-0.9991164088533597,2938.0,-0.0023299168207336564,-0.0038929021902958105,0.27937985534422716,0.5480519849370298,0.10798989067187748,0.4558594628979793,-0.6747711066517468,-1.5471663628095227,-0.9158446221602774,-6.226378939585127,-0.9900171415835985,-0.8024174152573766,-5.416735899009697,-0.9901373757665419,1920.0,0.27255467266718236,-0.911285716919304,-0.8182846916370463,-6.629405325127781,-0.911285716919304,1018.0,0.29303035782452336,-0.01586727637966967,-1.212669426118084,30.549450549450547,59
nobitex_BTCUSDT_15m,nobitex,BTCUSDT,15m,ema_trend,"fast=20, slow=100",long_only_spot,10.0,2.0,0.0,1,-0.03494140688772063,-0.8482315226744546,-12.485603336251627,-7.521330621693086,-23.7070048428209,0.6590583847139481,0.08169440242057488,-0.03577978442651397,5.0,-0.007079437144539802,-0.006509479697537568,0.20574886535552195,-0.10610399699610085,-0.9973836557720241,-12.778144118833701,-0.12707412759151793,0.07116259010838022,0.14915213309756958,0.2925407825820745,0.0,0.0,0.0,0.0,0.0,0.0,-0.03494140688772063,-0.8482315226744546,-12.485603336251627,-0.03577978442651397,5.0,0.20574886535552195,-0.8482315226744546,-12.485603336251627,30.109890109890113,60
nobitex_BTCUSDT_15m,nobitex,BTCUSDT,15m,atr_breakout,"window=20, atr_multiple=1.5",long_only_spot,10.0,2.0,0.0,1,-0.045114647693152654,-0.913462778113966,-15.748706889044309,-7.741100368027116,-20.247587531368627,0.5419914742431989,0.05597579425113464,-0.045114647693152654,10.0,-0.004601449941417679,-0.0039529317743227654,0.13313161875945537,-0.10610399699610085,-0.9973836557720241,-12.778144118833701,-0.12707412759151793,0.06098934930294819,0.08392087765805811,-2.9705627702106074,0.0,0.0,0.0,0.0,0.0,0.0,-0.045114647693152654,-0.913462778113966,-15.748706889044309,-0.045114647693152654,10.0,0.13313161875945537,-0.913462778113966,-15.748706889044309,29.670329670329664,61
nobitex_BTCUSDT_5m,nobitex,BTCUSDT,5m,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-0.9999999999911027,-0.9810017936803155,-9.509749323799829,-5.91992379405424,-0.9810017936889485,0.8169109341094092,0.12086090016669754,-0.9999999999911998,12203.0,-0.0020573409846293806,-0.0012693342962865062,0.24241674384145212,8.368433348583144,0.4169318545205163,0.8590721802386966,-0.7731323505919802,-9.368433348574246,-1.3979336482008318,-10.368821504038525,-0.9999999960991705,-0.9791744690415237,-8.633080448233953,-0.9999999961213916,9557.0,0.24102648968830961,-0.9977191086276954,-0.9862549686773121,-15.112523069473774,-0.9977459587836423,2646.0,0.2473166578395157,-0.007080499635788384,-6.479442621239821,28.13186813186813,62
nobitex_BTCUSDT_5m,nobitex,BTCUSDT,5m,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-0.9999999999818083,-0.9787629417183634,-9.520955391122419,-5.76430349052243,-0.9787629417358973,0.8098609286935398,0.11367882941285423,-0.9999999999820857,11184.0,-0.002177192638830129,-0.0014235849341519557,0.2300366734580478,8.368433348583144,0.4169318545205163,0.8590721802386966,-0.7731323505919802,-9.368433348564952,-1.3956947962388797,-10.380027571361115,-0.9999999929804664,-0.9765784693410572,-8.628457592050834,-0.9999999930331108,8616.0,0.22513191583256295,-0.9974084214566827,-0.9849605983723204,-15.170048529168017,-0.9974917411959359,2568.0,0.24732336200481359,-0.00838212903126323,-6.541590937117183,27.582417582417584,63
nobitex_BTCUSDT_1m,nobitex,BTCUSDT,1m,donchian_breakout,window=55,long_only_spot,10.0,2.0,0.0,1,-1.0,-1.0,-15.587608157865496,-14.277754253289526,-1.0,0.9045494645233471,0.24367915489526726,-1.0,17105.0,-0.002604120996163099,-0.0037307048271076892,0.5107719973411183,8.40967441394348,0.41790514490833375,0.860007780579158,-0.7751617391304481,-9.40967441394348,-1.4179051449083337,-16.447615938444653,-0.9999999999999993,-0.9990766780190764,-14.546669551935159,-0.9999999999999993,13213.0,0.5126230951986929,-0.9999619547688677,-0.9992322585461877,-21.800430363382574,-0.9999625209981943,3892.0,0.5042478103931907,-0.00015558052711128756,-7.253760811447416,25.82417582417583,64
nobitex_BTCUSDT_30m,nobitex,BTCUSDT,30m,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-0.07601933792571414,-0.9845832421880075,-15.298215243841543,-13.175068653724527,-11.053076489491998,0.5631390122842604,0.11746987951807229,-0.08907775524072747,4.0,-0.019397221912384743,-0.019578646801772626,0.2891566265060241,-0.10612432796800308,-0.9973156406004042,-14.095457929526892,-0.1270741275915166,0.030104990042288948,0.012732398412396706,-1.2027573143146508,0.0,0.0,0.0,0.0,0.0,0.0,-0.07601933792571414,-0.9845832421880075,-15.298215243841543,-0.08907775524072747,4.0,0.2891566265060241,-0.9845832421880075,-15.298215243841543,25.549450549450547,65
nobitex_BTCUSDT_1m,nobitex,BTCUSDT,1m,ema_trend,"fast=20, slow=100",long_only_spot,10.0,2.0,0.0,1,-1.0,-1.0,-21.293874462562062,-19.783881864530485,-1.0,0.8743294410167937,0.24403922413524853,-1.0,25156.0,-0.002410977243455078,-0.003410453011926773,0.5129872381385339,8.40967441394348,0.41790514490833375,0.860007780579158,-0.7751617391304481,-9.40967441394348,-1.4179051449083337,-22.15388224314122,-1.0,-1.0,-20.029967783651745,-1.0,19754.0,0.5147504997993194,-0.9999986433958905,-0.9999267438271643,-28.874337352670995,-0.9999986547574087,5402.0,0.5067726295126281,7.325617283571173e-05,-8.84436956901925,25.274725274725267,66
nobitex_BTCUSDT_5m,nobitex,BTCUSDT,5m,atr_breakout,"window=20, atr_multiple=1.5",long_only_spot,10.0,2.0,0.0,1,-0.9999999999999997,-0.9961167460623183,-15.588734590981243,-12.569818476393182,-0.9961167460623186,0.7602992798287312,0.1331179848120022,-0.9999999999999997,14341.0,-0.00244834732423784,-0.003323398954448664,0.29535395443600665,8.368433348583144,0.4169318545205163,0.8590721802386966,-0.7731323505919802,-9.368433348583144,-1.4130486005828344,-16.44780677121994,-0.9999999999976216,-0.9952601759634527,-14.237541915503998,-0.9999999999977033,10931.0,0.2886835808062939,-0.9998366872048301,-0.9978563354050638,-22.939281269759352,-0.9998373433610275,3410.0,0.31886350989870005,-0.002596159441611068,-8.701739354255354,25.16483516483517,67
nobitex_BTCUSDT_1m,nobitex,BTCUSDT,1m,atr_breakout,"window=20, atr_multiple=1.5",long_only_spot,10.0,2.0,0.0,1,-1.0,-1.0,-75.72281282759064,-61.72443815752775,-1.0,0.5683651411156233,0.14659115189854285,-1.0,81600.0,-0.0024514204746739453,-0.002798778388964751,0.3313324547446309,8.40967441394348,0.41790514490833375,0.860007780579158,-0.7751617391304481,-9.40967441394348,-1.4179051449083337,-76.5828206081698,-1.0,-1.0,-70.07570947554531,-1.0,61636.0,0.3237105557996694,-1.0,-1.0,-103.33295049120005,-1.0,19965.0,0.35819446604701555,0.0,-33.25724101565474,22.417582417582413,68
nobitex_BTCUSDT_1m,nobitex,BTCUSDT,1m,bollinger_mean_reversion,"window=20, z_entry=-2.0, z_exit=0.0",long_only_spot,10.0,2.0,0.0,1,-1.0,-1.0,-49.75470758635395,-30.974423500016538,-1.0,0.6371397969209684,0.11606587459336624,-1.0,59229.0,-0.0022508936657650584,-0.0019032573310924228,0.24497066250665683,8.40967441394348,0.41790514490833375,0.860007780579158,-0.7751617391304481,-9.40967441394348,-1.4179051449083337,-50.61471536693311,-1.0,-1.0,-46.414705228948,-1.0,46205.0,0.2430860301572537,-0.9999999999999403,-0.9999999995207999,-69.4245064014798,-0.9999999999999404,13024.0,0.2516130416360506,4.792001240261357e-10,-23.0098011725318,21.208791208791204,69
nobitex_BTCUSDT_1m,nobitex,BTCUSDT,1m,rsi_mean_reversion,"window=14, entry=30, exit=50",long_only_spot,10.0,2.0,0.0,1,-1.0,-1.0,-52.04174488402735,-33.11694154257273,-1.0,0.6279627482466549,0.12012591458327838,-1.0,60935.0,-0.002289932555195147,-0.002011960774173871,0.25676018884816665,8.40967441394348,0.41790514490833375,0.860007780579158,-0.7751617391304481,-9.40967441394348,-1.4179051449083337,-52.90175266460651,-1.0,-1.0,-48.44228725797602,-1.0,47201.0,0.2531816910812214,-0.9999999999999902,-0.9999999998662259,-72.76735447883928,-0.9999999999999902,13734.0,0.2693725898234906,1.3377410290615899e-10,-24.32506722086326,20.879120879120876,70
